draw,group,alpha,beta_restored,gamma
97,Unlimited,1.2229520164759768,-0.5570683970931646,0.02438034196672153
98,Limited,1.172882494184019,-0.07460535754765137,0.25979925651663277
98,Unlimited,1.1243730720887724,-0.22776904119269908,0.0793220457512889
99,Limited,1.3291946465644502,-0.1704827045019406,0.22510020957531293
99,Unlimited,1.1399656543992076,-0.131156992116551,0.15865994062411756
100,Limited,1.0837324818803686,-0.16306719822765048,0.2263085605683703
100,Unlimited,0.9040868788980249,-0.3322762962235227,0.073478295876488825
101,Limited,1.178081897727918,-0.17774149839840792,0.10141034098007204
101,Unlimited,1.3255889194122057,-0.054565833214912714,0.09444306239315
102,Limited,1.1238987624261312,-0.15183493210521692,0.34585780820362727
102,Unlimited,1.4230359717003904,-0.25067228704738953,0.03292753784877285
103,Limited,1.0610395012852132,-0.15519095133099947,0.2771113505012289
103,Unlimited,1.4671794730450636,-0.1681426031951045,0.08844122221159725
104,Limited,0.8462418672193799,0.3034582981330064,0.25994135139972535
104,Unlimited,1.0717482180011138,-0.22390904184372298,0.024395561374811674
105,Limited,1.155303840518828,-0.19249895486402532,0.2811840625794336
105,Unlimited,1.0633724643912035,-0.17355656840141892,0.04796252172443605
106,Limited,0.6985474895903802,-0.4406431770510594,0.28357865634646656
106,Unlimited,1.31370787512786,-0.022171482801442308,0.05781341926266584
107,Limited,1.1289638190082614,-0.2389622436611939,0.2743001011360763
107,Unlimited,0.9554662645567596,-0.1290358866076756,0.052579943220812594
108,Limited,0.9830196715831032,-0.2145464955026915,0.1965385087868206
108,Unlimited,1.2339095021435171,-0.09969874236248748,0.012097826136821891
109,Limited,1.2534315159226823,-0.08649294076580616,0.25966479714037416
109,Unlimited,1.3974167530175956,-0.22673261365723607,0.1293859255645101
110,Limited,1.1890232961677483,-0.17974007245430443,0.19868684752523758
110,Unlimited,1.1342784635051437,-0.16229690927174367,0.09410793670886138
111,Limited,1.4333127859727466,0.037478654725650706,0.19532543724699095
111,Unlimited,0.9224840345577854,-0.30202895283983844,0.0763922996927307
112,Limited,1.0475245209285835,-0.07943842127519625,0.24820039162258753
112,Unlimited,1.2736856754080257,-0.22753273181406156,0.05038209811694075
113,Limited,1.077151410067109,-0.0017804270403673078,0.2108595700131108
113,Unlimited,1.463650453992735,-0.061552390029827535,0.047655999278232546
114,Limited,1.109136998757374,-0.17624189455251824,0.17372155466137407
114,Unlimited,1.1184319667931075,-0.13396793097142196,0.061370577182429165
115,Limited,1.2695153312815826,-0.06433358549981787,0.18241634402264664
115,Unlimited,0.9738066892336316,-0.36871781373314155,0.07480272104706202
116,Limited,1.1678393711046577,-0.041138820720925715,0.20501720319637
116,Unlimited,1.2358129129007291,-0.3199535460289369,0.04430770349931036
117,Limited,1.26038528674819,-0.14552446559650484,0.12974444370595303
117,Unlimited,1.1746116147020875,-0.2080027522379912,0.034915672347431266
118,Limited,1.0179011485007934,0.03314112222660007,0.19919597214950274
118,Unlimited,1.1306042110600598,-0.007254693061055292,0.06219122329729815
119,Limited,0.9081785132903308,-0.010923482071081458,0.2365396517362027
119,Unlimited,1.4164336427576882,-0.21329897933250827,0.05556887538741055
120,Limited,1.2823693350995815,-0.12120295162764187,0.1914195322150242
120,Unlimited,1.3413554935166017,-0.3263346880770361,0.07909516609645394
121,Limited,0.8972085960177522,-0.17350913637056511,0.27858225901274286
121,Unlimited,1.400998004698317,-0.13766529644274025,0.09027634702802648
122,Limited,0.8788550819231834,-0.2772318485948235,0.2501317796901241
122,Unlimited,1.377021922291566,-0.2887355889083136,0.12917637125350578
123,Limited,1.285182325831163,-0.33060294229285825,0.22091366785450842
123,Unlimited,1.1933895201615439,-0.2939830528878681,0.08803966540747114
124,Limited,1.1497190972823397,-0.14876018052267811,0.1679759800954335
124,Unlimited,1.4299283250712516,-0.15868778208226764,0.09117650922733828
125,Limited,1.0396620888241628,-0.33139671707758683,0.1475208640364599
125,Unlimited,1.1536773824415756,-0.22581790429476395,0.026255693278549444
126,Limited,0.8857103818294364,-0.10064078884227864,0.1948261598295866
126,Unlimited,1.2110617129262025,-0.1680040035639022,0.10799466193405291
127,Limited,1.139711077902477,0.06984304496728422,0.2670240470864873
127,Unlimited,1.1572506772152333,-0.27860565229376777,0.06671769798320767
128,Limited,1.3618453641419066,-0.05295342551729792,0.26202469620860386
128,Unlimited,1.0780067490853624,-0.12142288422093117,0.08729238927816962
